sample_id,turn,stage,clarification,intent_seed,specificity,category,typed_constraints,negations,profile_tags,asked_attributes,question,question_diagnostic,candidate_pool_size,top_10,latency_ms,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin,diagnostic_target_rank
public_0134,1,reranker,entropy,browsing,exploratory,Piercing Jewelry Tunnels,[],[],"[""style"", ""fit"", ""comfort""]","[""feature""]",feature,"{""entropy"": 6.202099089240287, ""value_counts"": {""100% safe material:the cckiise dangle earrings with the 100%"": 1, ""14g 316l hypoallergenic surgical steel belly button rings se"": 1, ""2 \""o\"" rings included"": 1, ""20 gauge nose rings; 20g nose piercing jewelry"": 1, ""[item contain]: you will receive 12 pieces septum rings ear "": 1, ""[item contain]: you will receive 2 pieces horseshoe rings se"": 1, ""[seamless clicker ring]--one order comes with 10pcs seamless"": 1, ""affordable set:one order includes belly button rings with di"": 1, ""assorted color pack: this nose ring hoop comes with 1 pair i"": 1, ""ball closure"": 8, ""black ear tunnels soft silicone perfect for daily usage larg"": 1, ""clicker closure"": 3, ""elastic closure"": 1, ""gauge size 16 gauge septum jewelry; 1.2 millimeters"": 1, ""gauge size 18 gauge; 1 millimeter"": 1, ""gauge size 20 gauge nose stud; .8 millimeters"": 1, ""gauge sizes:0g(8mm),00g(10mm),1/2''(12mm),9/16''(14mm),5/8''"": 1, ""gift box and decorated organza bag included"": 1, ""great for various piercings"": 1, ""high quality grade acrylic - it\u2019s a lightweight alternative "": 1, ""high quality material-plug kit made with 316 stainless steel"": 1, ""item specification : charm materials : 925 sterling silver |"": 2, ""item specification : product materials : 14kt solid rose gol"": 1, ""item specification : product materials : 316l surgical steel"": 1, ""item specification : product materials : 925 sterling silver"": 2, ""item specification : product materials : uv acrylic | size 1"": 1, ""made from howlite stone."": 1, ""made of 316l surgical stainless steel"": 1, ""material -- surgical grade 316l stainless steel, hypoallerge"": 1, ""material--our helix piercings are made of 316lstainless stee"": 1, ""material: 316l surgical stainless steel with rhinestones, lo"": 2, ""material: stainless steel"": 1, ""material: surgical stainless steel jewelry is an ideal choic"": 1, ""material: surgical steel & burnished silver-tone brass"": 1, ""material: the design is made from brass, brass jewelry comes"": 1, ""material: zinc alloy"": 1, ""material:made of environmental friendly materials,and pearl,"": 1, ""natural wood +surgical stainless steel ear plgus stud earing"": 1, ""number of item(s):3 pieces features : 14g horseshoe earrings"": 1, ""number of item(s):4 pieces"": 1, ""package including -- 1 pair ear tunnels & 1 pair rubber o-ri"": 1, ""package including -- 1pc internally threaded horseshoe barbe"": 1, ""package including -- 6pcs fake nose rings in differet colors"": 1, ""package including -- one pairs ear plugs with cz and 3 pairs"": 1, ""package: 18pcs in a set,as the picture shows,come with one f"": 1, ""package: 1pc in a set,as the picture shows,come with one fre"": 1, ""packet included: 16/48pcs of silicone tunnels (same size)"": 1, ""piercing feature: black flexible silicone ear tunnel plugs f"": 1, ""piercing tunnels with cross and skull dangle"": 1, ""premium metal - the implant grade titanium g23 is premium qu"": 1, ""process: made of real 316l surgical stainless steel, repeate"": 1, ""product specification - product materials : 14k solid white "": 1, ""punk kpop cross cartilage stud earrings designed with long t"": 1, ""push back closure"": 1, ""quality and safe \u2013 our black anodized surgical stainless ste"": 1, ""safe \u2013 our anodized surgical stainless steel industrial barb"": 1, ""simple and beautiful- wear these fashion earrings to assist "": 1, ""size: 00g (10mm)"": 2, ""size: 2g (6mm)"": 1, ""size: small nose rings hoop black 16 gauge (1.2mm thickness)"": 1, ""snap closure"": 1, ""sold as a pair"": 1, ""solid 14kt fine gold body jewelry"": 1, ""spike stainless steel screw nose rings studs body jewelry pi"": 1, ""style of septum ring: you will receive one piece septum ring"": 1, ""superior 316lvm surgical steel - these stainless steel conch"": 1, ""surgical steel is the material of this captive hoops. the im"": 1, ""the size for this ear gauge:2g(6mm), 0g(8mm), 00g(10mm), 1/2"": 1, ""the size for this ear gauges: 0g(8mm), 00g(10mm), 1/2\""(12mm)"": 1, ""value pack: 2 pieces (1 pair): stainless steel tunnels with "": 1, ""value pack:this set come with 1 pcs internally threaded pa r"": 1, ""you will receive both pairs of tunnels in size of your choic"": 1, ""{stainless steel ear plugs and tunnels} - you will get 1pair"": 1, ""\u0f3a \ud83d\udc93 \u0f3bsize. [nose rings hoops] gauge18g(1.0mm), inner diamete"": 1, ""\u2665\u2665handmade quality inspection\u2665\u2665 \u2014 this gold oval hoop earrin"": 1, ""\u2728\ud835\udc6a\ud835\udc76\ud835\udc74\ud835\udc6d\ud835\udc76\ud835\udc79\ud835\udc7b\ud835\udc68\ud835\udc69\ud835\udc73\ud835\udc6c \ud835\udc7a\ud835\udc70\ud835\udc81\ud835\udc6c: you will receive 2pcs piercing earrings w"": 1, ""\u2764 item specification - product materials: 10k solid white go"": 1, ""\u2764crawler earrings for women: crawler style earrings climb up"": 1, ""\u2764unique design\u2764: 1pc titanium tongue rings barbells,the smal"": 1, ""\u2764\ufe0fwell-designed: this pair of ladies earrings is very versat"": 1, ""\u3010hypoallergenic material\u3011this small gold u-shaped oval huggi"": 1, ""\u3010small gold open hoop earrings\u301123mm diameter, dainty and lig"": 1, ""\u3010superior material\u3011 genuine 14 karat solid gold, 58.5% pure "": 1}}",100,"[""B07QY12ZQC"", ""B018LTY6HY"", ""B07N38CB41"", ""B07JNVT2NL"", ""B07K245NDC"", ""B07JXS7DXW"", ""B017O10SDG"", ""B01M355OGJ"", ""B017NPT5XM"", ""B07JPXMWQV""]",16.04740001494065,True,browsing,B081SF3QRL,
public_0134,2,reranker,entropy,browsing,specific,Piercing Jewelry Tunnels,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Gauge in Choice: 8g(3mm), 6g(4mm), 4g(5mm), 2g(6mm), 0g(8mm), 00g(10mm), 1/2\""(12mm), 9/16\""(14mm)""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""The screw-on method tunnels are pretty, you can twist on from one head, very easy to wear and take off. Fashion party and wedding body piercing jewelry""}]",[],"[""style"", ""fit"", ""comfort""]","[""feature"", ""brand""]",brand,"{""entropy"": 4.996565630242719, ""value_counts"": {""amazon collection"": 5, ""atoz piercing"": 1, ""banavega"": 1, ""big gauges"": 1, ""bling piercing"": 1, ""bodyj4you"": 2, ""bodyjewellery"": 3, ""bodystars"": 1, ""byb plugs"": 2, ""changgaijewelry"": 2, ""cooear"": 1, ""d&m jewelry"": 1, ""doearko"": 1, ""erkuoo"": 2, ""evonix"": 2, ""fectas"": 1, ""flyun"": 1, ""hoeudjo"": 1, ""jerywe"": 1, ""jiapeijia"": 1, ""jofukin"": 2, ""jstyle"": 1, ""kridzisw"": 1, ""kubooz"": 1, ""lcolyoli"": 1, ""longbeauty"": 1, ""loyallook"": 2, ""maxbott"": 1, ""phd ltd"": 1, ""pobaisiter"": 1, ""punkyouth"": 1, ""suptop"": 1, ""tbosen"": 2, ""wbrwp"": 1, ""yofanst"": 1, ""yr fashion"": 1}}",50,"[""B07JNVT2NL"", ""B07JXS7DXW"", ""B081SF3QRL"", ""B07T19MBKK"", ""B07QLLB5LD"", ""B0811DGPJP"", ""B0BDR1FYG1"", ""B0BF54HZ4P"", ""B07K245NDC"", ""B07N38CB41""]",192.13870001840405,True,browsing,B081SF3QRL,3
public_0147,1,reranker,entropy,browsing,exploratory,Sleep & Lounge Lingerie,[],[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand""]",brand,"{""entropy"": 5.6729203504767165, ""value_counts"": {""addison meadow"": 3, ""adome"": 1, ""adreamly"": 1, ""akewei"": 1, ""alexander del rossa"": 1, ""amazon essentials"": 2, ""amerimark"": 5, ""amour vert"": 1, ""argconner"": 1, ""astanfy"": 1, ""avidlove"": 4, ""barefoot dreams"": 1, ""beverly rock"": 1, ""beyove"": 1, ""cafepress"": 1, ""casual moments"": 1, ""casual nights"": 1, ""chung"": 1, ""coolmee"": 1, ""declare"": 1, ""dreams & co."": 2, ""duwmcon"": 1, ""ekouaer"": 10, ""enjoynight"": 3, ""evanhome"": 2, ""generic"": 1, ""goodnight kiss"": 1, ""hotouch"": 1, ""igetely"": 1, ""in'voland"": 1, ""josie by josie natori"": 1, ""kathy ireland"": 1, ""klier"": 1, ""latuza"": 1, ""lecgee"": 2, ""lioraitiin"": 1, ""loungeable"": 1, ""lovasy"": 1, ""lovor"": 1, ""lu's chic"": 1, ""luxilooks"": 2, ""lveberw"": 1, ""mae"": 4, ""miqieer"": 1, ""mystique"": 1, ""n/p"": 2, ""nautica"": 1, ""nbb lingerie"": 1, ""niceyoo"": 1, ""only necessities"": 4, ""onlygiftsu"": 1, ""selfiego"": 1, ""singingqween"": 1, ""splendid"": 1, ""sweetnight"": 1, ""texeresilk"": 1, ""umina"": 1, ""up2date fashion"": 1, ""velvet kitten"": 1, ""wielsscca"": 1, ""xunger"": 1, ""ymdltue"": 1, ""yozly"": 3, ""yq.cool go"": 1, ""zexxxy"": 2}}",100,"[""B01LYL557B"", ""B08965CTGN"", ""B098T73R3K"", ""B07WZRWQBF"", ""B0897NQF8M"", ""B07C4V7FWW"", ""B0734SHQH9"", ""B08FHQT82T"", ""B082TXYP5R"", ""B00IE050Z8""]",18.99859998957254,True,browsing,B077276QGC,
public_0147,2,reranker,entropy,browsing,exploratory,Sleep & Lounge Lingerie,[],[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature""]",feature,"{""entropy"": 5.48702470968906, ""value_counts"": {""10% spandex"": 1, ""100% cotton"": 10, ""100% polyester"": 5, ""100% polyester silky satin"": 1, ""100% rayon"": 1, ""100% silk"": 1, ""30% cotton"": 1, ""35% polyester"": 1, ""45% cotton"": 1, ""5% spandex"": 1, ""50%polyester, 50%acrylic"": 1, ""55% cotton"": 1, ""56% viscose, 24% cotton, 20% polyester"": 1, ""58% rayon, 38% cotton, 4% spandex"": 1, ""60% cotton, 40% rayon"": 1, ""60% polyester, 35% cotton, 5% spandex"": 1, ""63% polyester"": 1, ""63% polyester, 33% rayon, 4% spandex"": 1, ""64% rayon, 32% cotton, 4% spandex"": 1, ""65% polyester, 35% cotton"": 1, ""95% cotton, 5% spandex"": 1, ""95% modal, 5% spandex"": 3, ""95% polyester, 5% other fibers"": 2, ""95% polyester, 5% spandex"": 2, ""95% rayon, 5% other fibers"": 8, ""95% rayon, 5% spandex"": 3, ""95% viscose, 5% other fibers"": 1, ""button closure"": 1, ""chemise nightgown made of 95% rayon, 5% spandex. soft, stret"": 2, ""cotton blend"": 2, ""cotton/polyester"": 1, ""drawstring closure"": 1, ""fabric: natural cellulose modal. medium weight, opaque, soft"": 1, ""from the comfort experts - our designers have been creating "": 2, ""hand wash only"": 1, ""imported"": 1, ""lace"": 1, ""machine wash"": 3, ""material detail :modal"": 1, ""material: 97% polyester and 3% spandex"": 1, ""material: cotton + polyester"": 1, ""material: cotton blend lining and mesh outside, super lightw"": 1, ""materials is soft: this nightgown dress makes every night a "": 1, ""modal"": 1, ""nightdress"": 1, ""plus sizing: size 5x will fit plus sizes 38 to 40"": 1, ""plus sizing: size medium will fit plus sizes 14 to 16"": 1, ""poly-satin"": 1, ""pull on closure"": 3, ""satin"": 1, ""satin lace"": 1, ""sexy lingerie for women mini teddy halter bodysuit lace baby"": 1, ""sleeve type: long sleeve"": 1, ""soft & smooth feminine look. extremely durable and able to w"": 1, ""the sleepwear nightshirt loungewear is made of soft fabric, "": 1, ""tie dye sleepshirt in color sky, purple, pink blue, multicol"": 1, ""tips: amazon generic size chart is not our size. please care"": 1, ""top: 60% cotton, 40% polyester; bottom: 58% cotton, 37% rayo"": 1, ""zipper closure"": 1, ""\u2714material:this short sleepwear set made from 100% polyester,"": 1}}",100,"[""B01LYL557B"", ""B08965CTGN"", ""B098T73R3K"", ""B07WZRWQBF"", ""B0897NQF8M"", ""B07C4V7FWW"", ""B0734SHQH9"", ""B08FHQT82T"", ""B082TXYP5R"", ""B00IE050Z8""]",18.736999976681545,True,browsing,B077276QGC,
public_0147,3,reranker,entropy,browsing,mixed,Sleep & Lounge Lingerie,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color""]",color,"{""entropy"": 2.40237633194961, ""value_counts"": {""black"": 10, ""blue"": 7, ""green"": 1, ""grey"": 1, ""purple"": 2, ""red"": 3, ""white"": 6}}",75,"[""B08965CTGN"", ""B07C35PKRF"", ""B09ZDZ3ZZJ"", ""B07DBP4FTG"", ""B08F73Y81V"", ""B01A08L98S"", ""B000UY11HM"", ""B08J7GXGZX"", ""B076H3CMP5"", ""B07C7G175Z""]",193.084699974861,True,browsing,B077276QGC,
public_0147,4,reranker,entropy,browsing,mixed,Sleep & Lounge Lingerie,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""material""]",material,"{""entropy"": 1.999163424139941, ""value_counts"": {""cotton"": 23, ""nylon"": 9, ""polyester"": 11, ""rayon"": 1, ""silk"": 1, ""spandex"": 5}}",75,"[""B08965CTGN"", ""B07C35PKRF"", ""B09ZDZ3ZZJ"", ""B07DBP4FTG"", ""B08F73Y81V"", ""B01A08L98S"", ""B000UY11HM"", ""B08J7GXGZX"", ""B076H3CMP5"", ""B07C7G175Z""]",32.71080000558868,True,browsing,B077276QGC,
public_0147,5,reranker,entropy,browsing,specific,Sleep & Lounge Lingerie,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Hand Wash Only""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 5, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 5, ""strength"": 0.7, ""value"": ""95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30\u00b0C)""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""material"", ""use_case""]",use_case,"{""entropy"": 2.557727778739319, ""value_counts"": {""casual"": 3, ""gym"": 1, ""hiking"": 1, ""outdoor"": 3, ""running"": 6, ""sports"": 2, ""work"": 2}}",50,"[""B077276QGC"", ""B06ZYBLW3L"", ""B075VSFSBS"", ""B08GFR2T6K"", ""B07WTC11SR"", ""B0757LPJM2"", ""B093STRF2L"", ""B08RPBB7RT"", ""B004IYFT28"", ""B0897FWZG1""]",231.1559999943711,True,browsing,B077276QGC,1
public_0152,1,reranker,entropy,buying,specific,Watches Wrist Watches,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}]",[],"[""comfort"", ""fit"", ""durability"", ""style""]","[""brand""]",brand,"{""entropy"": 5.253660689688186, ""value_counts"": {""akribos xxiv"": 1, ""alloro"": 1, ""artist unknown"": 1, ""bertucci"": 1, ""breda"": 1, ""caddy bay collection"": 1, ""canserin"": 1, ""citizen"": 2, ""diesel"": 1, ""dkny"": 1, ""dom"": 1, ""fiiliip"": 1, ""fossil"": 3, ""hamilton"": 1, ""han shi"": 1, ""happyshopz"": 1, ""harley-davidson"": 1, ""joyplancraft"": 1, ""lorus"": 1, ""lucien piccard"": 1, ""movado"": 1, ""nemesis"": 2, ""nixon"": 2, ""okokoz"": 1, ""oyeaho"": 1, ""peugeot"": 1, ""skagen"": 2, ""smtsmt"": 2, ""soleasy"": 1, ""swatch"": 1, ""tokyobay"": 1, ""tommy hilfiger"": 3, ""top plaza"": 1, ""unknown"": 1, ""urgreat"": 1, ""whimsical"": 1, ""whimsical gifts"": 1, ""woaills watch"": 1, ""xiaile"": 1, ""youzee"": 1, ""yunanwa"": 1}}",50,"[""B08MW9ZKJH"", ""B01ETFUBCS"", ""B00H40O794"", ""B07FS7JNFZ"", ""B01ETH7FNY"", ""B09L668B8V"", ""B0007X9F7O"", ""9999666671"", ""B000VNC4BO"", ""B07S9W25K8""]",32.515899976715446,True,buying,B000EQU0NW,
public_0152,2,reranker,entropy,buying,specific,Watches Wrist Watches,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}]",[],"[""comfort"", ""fit"", ""durability"", ""style""]","[""brand"", ""feature""]",feature,"{""entropy"": 4.784941827437643, ""value_counts"": {""* all stainless steel case & buckle"": 1, ""1. luxury simple design wrist watch for women: ladies leathe"": 1, ""accurate japanese-quartz movement; durable mineral crystal"": 1, ""as featured in oprah magazine. a bold statement piece. unise"": 1, ""beige leather quartz watch"": 1, ""chain length: adjustable length from 6.5-7.5 inches"": 1, ""face color:black"": 1, ""fashion men\u2019s watch: this high-end designer watch combines t"": 1, ""features: easy to read"": 1, ""gender :women's"": 1, ""gender:women's"": 1, ""gold-tone watch in stainless steel featuring black two-step "": 1, ""highest standard quartz movement"": 1, ""imported"": 6, ""japanese quartz movement"": 2, ""leather strap"": 1, ""movement: quartz,display: analog,clasp type:buckle, band col"": 1, ""package included : 10pcs watches in difference colors"": 1, ""padded with white stitching?genuine nubuck lining"": 1, ""precise swiss-quartz movement"": 1, ""precise time keeping and big dial face, quartz movement, pro"": 1, ""precise, high-quality japanese-quartz movement"": 1, ""quality japanese-quartz movement"": 1, ""quartz movement"": 4, ""shipping: standard shipping:12-22 days. expedited shipping:3"": 1, ""sports watch men watches watches for men mens watches milita"": 1, ""stainless steel & leather"": 1, ""tell more than just time with the fossil fs4512 analog watch"": 1, ""urban ladies silver diamante large dial red pu leather strap"": 1, ""us patented 40 mm highly polished finish solid titanium case"": 1, ""\u2605keep time accurately: the leather watch for women use impor"": 1, ""\u2714\u2714\u2714watch wristwatch fashion watches quartz men women men men"": 1, ""\u2740 luxury rose gold rhinestones case roman numerals thin leat"": 1}}",50,"[""B08MW9ZKJH"", ""B01ETFUBCS"", ""B00H40O794"", ""B07FS7JNFZ"", ""B01ETH7FNY"", ""B09L668B8V"", ""B0007X9F7O"", ""9999666671"", ""B000VNC4BO"", ""B07S9W25K8""]",14.545300015015528,True,buying,B000EQU0NW,
public_0152,3,reranker,entropy,buying,specific,Watches Wrist Watches,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Japanese quartz movement with analog display""}]",[],"[""comfort"", ""fit"", ""durability"", ""style""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""entropy"": 2.4304570255005586, ""value_counts"": {""casual"": 6, ""hiking"": 2, ""outdoor"": 3, ""running"": 4, ""sports"": 8, ""work"": 3}}",50,"[""B00O9ZMK2I"", ""B000EQU0NW"", ""B07PLPBCP6"", ""B07QKXK9CN"", ""B01N2I4Z38"", ""9999666671"", ""B002DHZUZ8"", ""B0007X9F7O"", ""B075SG9L72"", ""B00HN9NUQW""]",178.53619999368675,True,buying,B000EQU0NW,2
public_0153,1,reranker,entropy,browsing,exploratory,Boots Ankle & Bootie,[],[],"[""comfort"", ""fit"", ""style"", ""durability""]","[""brand""]",brand,"{""entropy"": 6.008758439731455, ""value_counts"": {""adrienne vittadini"": 1, ""alegria by pg lite"": 2, ""angelina by de blossom collection"": 1, ""anne klein"": 1, ""aquatalia"": 1, ""aravon"": 1, ""askelly"": 1, ""aukusor"": 1, ""bcbgeneration"": 1, ""bella marie"": 1, ""betsey johnson"": 1, ""cambridge select"": 2, ""camper"": 1, ""cat"": 1, ""circus by sam edelman"": 1, ""circus ny"": 1, ""clarks"": 4, ""coclico"": 1, ""coconuts by matisse"": 1, ""cole haan"": 1, ""delicacy"": 1, ""dr. scholl's shoes"": 1, ""dream pairs"": 1, ""etienne aigner"": 1, ""fashare"": 1, ""fergie"": 3, ""fragarn"": 1, ""free bird"": 1, ""frye"": 2, ""guess"": 1, ""homehot"": 1, ""indigo rd."": 1, ""j. adams"": 4, ""jambu"": 1, ""jbu by jambu"": 1, ""jessica simpson"": 1, ""joe's jeans"": 1, ""kafule"": 2, ""kamik"": 1, ""koolaburra by ugg"": 1, ""libby edelman"": 1, ""lucky brand"": 3, ""luoika"": 2, ""mackin j"": 2, ""madden girl"": 1, ""mafulus"": 1, ""michael kors"": 1, ""minnetonka"": 1, ""muck boot"": 1, ""mve"": 1, ""nature breeze"": 1, ""nine west"": 4, ""olivia k"": 1, ""padgene"": 1, ""pikolinos"": 1, ""pleaser"": 1, ""premier standard"": 4, ""qupid"": 2, ""readysalted"": 2, ""report"": 1, ""rqwein women shoes"": 1, ""shemee"": 1, ""soft style"": 2, ""soviker"": 1, ""speed limit 98"": 1, ""steven by steve madden"": 1, ""thatxuaov"": 1, ""the fix"": 1, ""the flexx"": 2, ""toms"": 1, ""vince camuto"": 2, ""wanted"": 1, ""white mountain"": 1}}",100,"[""B004I5H0P6"", ""B07HSQPSGY"", ""B07HT5CCPJ"", ""B01LZEAR41"", ""B004OT4HBG"", ""B01L2MR1SS"", ""B01LXKGS5C"", ""B01LVXT4B5"", ""B007TJAXTI"", ""B00ENHXFI0""]",19.72449998720549,True,browsing,B07BMJ77FR,
public_0153,2,reranker,entropy,browsing,exploratory,Boots Ankle & Bootie,[],[],"[""comfort"", ""fit"", ""style"", ""durability""]","[""brand"", ""feature""]",feature,"{""entropy"": 3.9400632923002945, ""value_counts"": {""1"": 1, ""100% cow suede leather"": 1, ""100% kid suede"": 1, ""100% leather"": 22, ""100% leather and textile"": 1, ""100% leather, suede or brahma hair"": 1, ""100% man made"": 1, ""100% polyurethane"": 1, ""100% suede"": 6, ""100% suede leather"": 1, ""100% synethetic"": 1, ""100% synthetic"": 16, ""100% synthetic and nylon"": 1, ""100% textile"": 1, ""72% textile/28% vegan"": 1, ""85% leather/15% elastic"": 1, ""ethylene vinyl acetate sole"": 1, ""fabric"": 1, ""full-grain leathe"": 1, ""heel measures approximately 1.77 inches\"""": 1, ""heel measures approximately 1.9 inches\"""": 1, ""heel measures approximately 2.4 inches\"""": 1, ""imported"": 5, ""leather sole"": 1, ""made in the usa or imported"": 1, ""man made"": 1, ""manmade sole"": 1, ""material: distress leatherette"": 1, ""nubuck"": 1, ""product detail : these boots featurs a unisex western cowboy"": 1, ""rubber sole"": 15, ""shaft measures approximately 5.5\"" from arch"": 1, ""synthetic-and-leather"": 1, ""textile"": 1, ""versatile, western ankle boots have a simple, sleek upper ma"": 2}}",100,"[""B004I5H0P6"", ""B07HSQPSGY"", ""B07HT5CCPJ"", ""B01LZEAR41"", ""B004OT4HBG"", ""B01L2MR1SS"", ""B01LXKGS5C"", ""B01LVXT4B5"", ""B007TJAXTI"", ""B00ENHXFI0""]",15.372399997431785,True,browsing,B07BMJ77FR,
public_0153,3,reranker,entropy,browsing,specific,Boots Ankle & Bootie,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Shaft measures approximately Ankle from arch""}]",[],"[""comfort"", ""fit"", ""style"", ""durability""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""entropy"": 1.5744174271404585, ""value_counts"": {""casual"": 5, ""hiking"": 1, ""winter"": 7, ""work"": 1}}",50,"[""B003BT57UA"", ""B004OT4HBG"", ""B005APZ2LM"", ""B013X1YY7C"", ""B0B784CMH9"", ""B078F1DBS6"", ""B00XVS2632"", ""B0B9DV8RTY"", ""B00XVS2ABU"", ""B01N7HXIK9""]",149.6997999784071,True,browsing,B07BMJ77FR,
public_0153,4,reranker,entropy,browsing,specific,Boots Ankle & Bootie,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Shaft measures approximately Ankle from arch""}]",[],"[""comfort"", ""fit"", ""style"", ""durability""]","[""brand"", ""feature"", ""use_case"", ""budget""]",budget,"{""entropy"": 1.1488348542809166, ""value_counts"": {""under_100"": 1, ""under_50"": 5, ""under_75"": 1}}",50,"[""B003BT57UA"", ""B004OT4HBG"", ""B005APZ2LM"", ""B013X1YY7C"", ""B0B784CMH9"", ""B078F1DBS6"", ""B00XVS2632"", ""B0B9DV8RTY"", ""B00XVS2ABU"", ""B01N7HXIK9""]",16.599399998085573,True,browsing,B07BMJ77FR,
public_0153,5,reranker,entropy,browsing,specific,Boots Ankle & Bootie,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Shaft measures approximately Ankle from arch""}]",[],"[""comfort"", ""fit"", ""style"", ""durability""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""material""]",material,"{""entropy"": 0.7146532448524052, ""value_counts"": {""cotton"": 1, ""fabric"": 1, ""leather"": 29, ""polyester"": 2}}",50,"[""B003BT57UA"", ""B004OT4HBG"", ""B005APZ2LM"", ""B013X1YY7C"", ""B0B784CMH9"", ""B078F1DBS6"", ""B00XVS2632"", ""B0B9DV8RTY"", ""B00XVS2ABU"", ""B01N7HXIK9""]",25.144699990050867,True,browsing,B07BMJ77FR,
