sample_id,scenario_type,constraint_position,constraint,field,occurs_exactly_in_target_field,all_matching_fields,matching_field_count,category_only_target_rank,with_constraint_target_rank,rank_improvement,oracle_only
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",title,False,"[""features""]",1,38,12,26,True
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",features,True,"[""features""]",1,68,1,67,True
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",details,False,"[""features""]",1,not_retrieved,10584,,True
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",description,False,"[""features""]",1,38,1,37,True
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",categories,False,"[""features""]",1,23,31,-8,True
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0106,buying,4,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,1,cotton,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,1,cotton,features,True,"[""features""]",1,not_retrieved,8292,,True
public_0107,buying,1,cotton,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,1,cotton,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,1,cotton,categories,False,"[""features""]",1,4,4,0,True
public_0107,buying,1,cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,1,cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,features,True,"[""features""]",1,not_retrieved,204,,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,categories,False,"[""features""]",1,4,4,0,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,2,Shell 100% Cotton Lining 100% Polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,3,Zipper closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,3,Zipper closure,features,True,"[""features""]",1,not_retrieved,1881,,True
public_0107,buying,3,Zipper closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,3,Zipper closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,3,Zipper closure,categories,False,"[""features""]",1,4,4,0,True
public_0107,buying,3,Zipper closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,3,Zipper closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,4,Machine Wash,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,4,Machine Wash,features,True,"[""features""]",1,not_retrieved,5570,,True
public_0107,buying,4,Machine Wash,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,4,Machine Wash,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,4,Machine Wash,categories,False,"[""features""]",1,4,4,0,True
public_0107,buying,4,Machine Wash,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0107,buying,4,Machine Wash,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,1,cotton,title,True,"[""title"", ""features"", ""description""]",3,108,15,93,True
public_0108,buying,1,cotton,features,True,"[""title"", ""features"", ""description""]",3,225,44,181,True
public_0108,buying,1,cotton,details,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0108,buying,1,cotton,description,True,"[""title"", ""features"", ""description""]",3,61,11,50,True
public_0108,buying,1,cotton,categories,False,"[""title"", ""features"", ""description""]",3,10,10,0,True
public_0108,buying,1,cotton,store,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0108,buying,1,cotton,price,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",title,False,"[""features""]",1,108,58,50,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",features,True,"[""features""]",1,225,1,224,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",details,False,"[""features""]",1,not_retrieved,6795,,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",description,False,"[""features""]",1,61,32,29,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",categories,False,"[""features""]",1,10,11,-1,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,2,"54% Cotton, 36% Polyester, 10% Spandex",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,3,Imported,title,False,"[""features""]",1,108,111,-3,True
public_0108,buying,3,Imported,features,True,"[""features""]",1,225,194,31,True
public_0108,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,3,Imported,description,False,"[""features""]",1,61,79,-18,True
public_0108,buying,3,Imported,categories,False,"[""features""]",1,10,10,0,True
public_0108,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,4,Elastic closure,title,False,"[""features""]",1,108,320,-212,True
public_0108,buying,4,Elastic closure,features,True,"[""features""]",1,225,62,163,True
public_0108,buying,4,Elastic closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,4,Elastic closure,description,False,"[""features""]",1,61,35,26,True
public_0108,buying,4,Elastic closure,categories,False,"[""features""]",1,10,10,0,True
public_0108,buying,4,Elastic closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0108,buying,4,Elastic closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,1,fabric,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,1,fabric,features,True,"[""features""]",1,not_retrieved,2484,,True
public_0109,buying,1,fabric,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,1,fabric,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,1,fabric,categories,False,"[""features""]",1,86,86,0,True
public_0109,buying,1,fabric,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,1,fabric,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,2,100% Other Fibers,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,2,100% Other Fibers,features,True,"[""features""]",1,not_retrieved,244,,True
public_0109,buying,2,100% Other Fibers,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,2,100% Other Fibers,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,2,100% Other Fibers,categories,False,"[""features""]",1,86,94,-8,True
public_0109,buying,2,100% Other Fibers,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,2,100% Other Fibers,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,3,Imported,features,True,"[""features""]",1,not_retrieved,12787,,True
public_0109,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,3,Imported,categories,False,"[""features""]",1,86,86,0,True
public_0109,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,4,No Closure closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,4,No Closure closure,features,True,"[""features""]",1,not_retrieved,1492,,True
public_0109,buying,4,No Closure closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,4,No Closure closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,4,No Closure closure,categories,False,"[""features""]",1,86,131,-45,True
public_0109,buying,4,No Closure closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0109,buying,4,No Closure closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,1,wool,title,True,"[""title"", ""features"", ""description""]",3,401,20,381,True
public_0110,browsing,1,wool,features,True,"[""title"", ""features"", ""description""]",3,28,3,25,True
public_0110,browsing,1,wool,details,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0110,browsing,1,wool,description,True,"[""title"", ""features"", ""description""]",3,368,12,356,True
public_0110,browsing,1,wool,categories,False,"[""title"", ""features"", ""description""]",3,273,273,0,True
public_0110,browsing,1,wool,store,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0110,browsing,1,wool,price,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",title,False,"[""features""]",1,401,61,340,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",features,True,"[""features""]",1,28,2,26,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",description,False,"[""features""]",1,368,1,367,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",categories,False,"[""features""]",1,273,274,-1,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,2,"35% wool, 29% cotton, 36% polyester",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,3,"Machine Wash,Hand Wash",title,False,"[""features""]",1,401,537,-136,True
public_0110,browsing,3,"Machine Wash,Hand Wash",features,True,"[""features""]",1,28,27,1,True
public_0110,browsing,3,"Machine Wash,Hand Wash",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,3,"Machine Wash,Hand Wash",description,False,"[""features""]",1,368,25,343,True
public_0110,browsing,3,"Machine Wash,Hand Wash",categories,False,"[""features""]",1,273,273,0,True
public_0110,browsing,3,"Machine Wash,Hand Wash",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,3,"Machine Wash,Hand Wash",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",title,False,"[""features""]",1,401,22,379,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",features,True,"[""features""]",1,28,1,27,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",description,False,"[""features""]",1,368,3,365,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",categories,False,"[""features""]",1,273,510,-237,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0110,browsing,4,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0111,buying,1,polyester,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
